#number of hit, misses and time stayed in Cache for every file
#project: 1, cachesize: 500, blocksize: 500, prefetchsize: 600, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration
145944,33,1,0,0,660
145943,96,1,0,0,660
145942,35,1,0,0,660
47640,201,1,0,0,4924
145922,-1,8,0,1,14799
145921,-1,4,0,0,5794
96768,225,1,0,0,3741
96767,324,1,0,0,3229
145914,-1,9,0,0,6745
47612,305,1,0,0,4737
145913,-1,8,0,0,5520
145912,-1,44,0,0,58096
47607,421,1,0,0,4737
145905,-1,9,0,0,6745
145904,-1,7,0,0,8621
145903,-1,9,0,0,7357
47601,317,1,0,0,4737
47596,332,1,0,0,4737
47593,401,1,0,0,4737
145886,-1,10,0,0,7467
145885,90,12,2,3,15257
47583,219,1,0,0,4737
145875,-1,3,0,0,5040
145874,-1,5,0,0,4223
145871,232,4,3,1,18326
145870,152,1,0,0,23
145869,-1,4,0,0,6074
145867,-1,4,0,0,583
145866,84,1,0,0,725
145865,67,1,0,0,813
145861,-1,10,0,1,11562
47559,339,1,0,0,4737
47557,289,1,0,0,4737
96708,263,1,0,0,3418
145857,108,3,0,0,2727
47555,415,1,0,0,4737
145855,40,1,0,0,222
145852,-1,13,2,1,28805
145851,-1,4,1,0,1911
96700,253,1,0,0,3741
96699,9292,1,0,0,0
145848,-1,7,0,0,14414
145845,-1,7,0,0,13514
96693,297,1,0,0,3229
145843,-1,2,0,0,8743
96692,239,1,0,0,3741
145842,-1,24,0,0,19325
145841,-1,7,0,0,106
145840,-1,7,0,0,106
145839,-1,7,0,0,106
47537,314,1,0,0,4737
96688,233,1,0,0,3741
145838,-1,7,0,0,106
145837,-1,7,0,0,106
145836,-1,8,0,0,1398
145835,-1,12,0,1,22184
96684,494,1,0,0,1495
145834,-1,5,0,0,20
145833,-1,5,0,0,20
47531,484,1,0,0,2443
96682,218,1,0,0,3741
145832,-1,23,0,0,10652
145831,143,2,0,0,158
47526,393,1,0,0,4737
145827,-1,7,0,0,11635
145826,-1,7,0,0,11635
145825,-1,8,1,0,16077
145824,-1,7,0,0,11635
145823,-1,7,0,0,11635
145822,-1,7,0,0,11635
96671,526,1,0,0,374
96670,514,1,0,0,384
145820,-1,7,0,0,11635
145819,-1,10,1,1,20359
145818,-1,8,0,0,15708
145817,-1,10,1,1,22173
145816,-1,8,1,0,16077
145798,-1,8,0,0,15708
145797,-1,8,1,0,15708
145796,-1,8,1,0,16077
145795,-1,9,2,0,20150
145794,-1,9,1,1,16286
145793,-1,8,1,0,15708
145791,-1,25,0,2,40724
145789,-1,9,2,1,20150
145788,-1,71,2,0,160085
145787,-1,7,1,0,11635
145786,-1,7,0,0,11635
145785,-1,25,1,2,52203
145784,-1,9,0,0,15659
145783,-1,8,1,0,16077
145782,-1,8,1,0,16077
145781,-1,8,1,0,16077
145770,120,1,0,0,58
145769,143,5,0,1,4557
145768,-1,5,0,0,8032
145767,-1,25,0,0,4881
145747,52,1,0,0,17
145746,-1,5,0,0,1387
145745,-1,3,0,0,6115
145717,-1,3,0,0,3062
145716,-1,3,0,0,3062
145715,-1,3,0,0,4260
145714,-1,21,0,1,43450
145713,-1,21,0,0,44650
145710,-1,20,2,0,39552
145709,-1,22,0,0,43164
47407,504,1,0,0,2443
145708,-1,21,0,0,41796
145707,-1,25,2,7,58147
145706,-1,21,0,0,41785
145705,-1,21,0,0,41785
145688,-1,22,1,1,45694
145685,-1,21,2,0,41785
145684,-1,21,6,0,41785
145683,-1,29,6,10,67080
145682,-1,78,1,2,170254
145681,-1,21,3,2,39572
145680,-1,24,9,5,59213
145679,-1,38,5,4,63159
145678,-1,22,0,1,42999
145677,-1,20,0,0,40741
145666,-1,32,0,1,30245
145665,-1,15,0,0,10285
145664,-1,15,0,0,10285
145663,-1,101,0,2,62239
145662,-1,4,0,0,367
145660,290,10,2,2,19242
145659,36,1,0,0,1406
145658,69,2,1,0,5946
96507,254,1,0,0,3741
145657,-1,10,0,1,8333
145655,28,1,0,0,7253
145654,44,1,0,0,7253
145653,-1,31,0,0,20572
145651,64,2,0,0,8932
96500,894,1,0,0,0
145650,-1,24,0,0,18816
145649,43,2,0,1,7106
145648,-1,7,0,0,9932
145647,-1,7,0,0,9932
96495,377,1,0,0,3194
145644,42,1,0,0,8788
96493,764,1,0,0,0
145643,-1,28,0,1,20446
96492,628,1,0,0,0
145641,-1,2,0,0,9190
96489,715,1,0,0,0
145639,-1,4,0,0,5913
96488,296,1,0,0,3229
145638,-1,4,0,0,5913
96487,341,1,0,0,3229
145637,-1,11,0,0,1520
145636,-1,5,0,1,15925
145635,-1,5,2,0,13301
145633,-1,3,0,0,5134
96482,456,1,0,0,2950
145632,-1,3,0,0,1352
96480,301,1,0,0,3229
145628,-1,10,2,0,22271
145627,-1,10,1,0,22271
96476,237,1,0,0,3741
145626,-1,11,2,1,22636
145624,-1,13,2,1,28446
145623,-1,11,4,0,22379
145622,-1,10,2,1,22271
145606,-1,12,2,0,28350
145605,-1,12,2,0,25690
145604,-1,11,4,0,22303
145603,749,16,5,2,30319
145601,-1,34,0,0,78233
145600,-1,13,4,0,25139
145599,523,13,1,0,28035
145597,-1,14,1,0,30383
145596,-1,75,1,2,177847
145595,-1,14,4,3,24361
145594,-1,12,1,0,22404
145593,-1,17,1,1,49139
47281,210,1,0,0,4814
145581,-1,27,0,0,2038
145580,-1,28,0,0,13316
145578,-1,3,0,0,1616
145577,-1,3,0,0,1616
145576,-1,14,0,0,5792
47273,201,1,0,0,4924
145574,-1,2,0,0,2449
145573,73,1,0,0,2915
145572,-1,9,0,0,4370
145571,81,1,0,0,127
145570,64,1,1,0,1436
145569,81,1,1,0,1436
145567,-1,10,0,0,17846
47256,303,1,0,0,4737
145556,-1,10,0,0,17846
145555,-1,10,0,0,17846
145554,-1,10,1,0,17846
145553,-1,13,2,0,24249
145552,-1,10,1,0,17846
145551,-1,10,1,0,17834
145549,-1,32,1,5,36558
145548,-1,13,4,0,23804
145543,-1,26,2,0,38759
145542,-1,44,1,1,96526
145541,-1,31,3,2,41687
145540,-1,45,1,0,96642
145539,-1,11,0,1,21412
145538,-1,32,1,0,84353
145536,-1,10,0,0,17400
145535,-1,14,2,1,26272
145534,-1,10,1,0,17846
145533,-1,10,1,0,17846
145532,-1,10,1,0,17846
145531,-1,10,1,0,17846
145530,-1,10,1,0,17846
145529,-1,11,2,2,21890
145528,-1,10,1,0,17846
145527,-1,10,0,0,17846
47225,279,1,0,0,4737
145526,-1,14,2,0,26864
145525,-1,10,1,0,17846
145524,-1,10,2,0,17846
145523,-1,10,0,0,17846
145522,-1,10,0,0,17846
145521,-1,10,1,0,17846
145520,-1,10,2,0,17846
145519,-1,10,1,0,17846
145518,-1,12,1,0,18533
145517,-1,10,1,0,17846
145515,-1,10,1,0,17846
145514,-1,10,1,0,17400
145513,-1,10,0,0,17846
145512,-1,72,2,0,152457
145511,-1,12,1,0,18140
145510,-1,10,1,0,17400
96357,259,1,0,0,3741
145507,-1,3,0,0,1152
145505,-1,12,0,2,8498
145504,-1,10,1,0,5211
145502,-1,10,0,0,5211
145500,-1,10,0,0,5211
145499,-1,10,0,0,5211
145495,-1,2,0,0,325
145494,-1,23,1,1,7542
145493,-1,9,0,3,10500
145492,-1,2,0,0,1543
145491,-1,2,0,0,1543
145488,-1,2,0,0,3120
145487,-1,41,0,0,22422
145485,44,1,0,0,2835
145483,-1,3,0,0,3899
145482,-1,3,0,0,3899
145481,-1,3,0,0,3899
145480,-1,3,0,0,3899
145479,-1,25,0,1,18139
145478,69,2,0,1,1783
145477,-1,2,0,0,1783
145475,-1,6,1,0,8789
145474,-1,3,0,0,3543
145468,-1,8,0,1,217
145467,-1,8,0,1,320
145465,25,3,0,1,8473
145458,40,2,1,1,2366
145446,-1,23,0,1,1063
145445,-1,8,0,0,1950
145444,-1,5,0,1,9305
145443,-1,4,0,0,4426
